#python metaPathwayMap/scripts/metaPathwayMap.py -pwy static/databases/PlantCyc/pathways.dat.cid.all -canopus static/tmp/anthocyanin_canopus_summary_filtered.tsv -jaccard 0.7 -log static/tmp/log2.out
#ExptID	CANOPUS_MostSpecific	MetaboliteMatch	Jaccard	MetabolitesPathway	Network_Component
0_4_scan12545_scans12545-1	Anthocyanidin-3-O-glycosides	APIGENIN-7-O-NEOHESPERIDOSIDE|31227	0.484848	PWY-6010|apigenin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-7260|delphinidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-5310|superpathway_of_anthocyanin_biosynthesis_(from_delphinidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-5307|gentiodelphin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7117|31463	0.559322	PWY-7458|violdelphin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7139|77838	0.550000	PWY-7260|delphinidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7139|77838	0.550000	PWY-5307|gentiodelphin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	3457-TETRAHYDROXY-3-METHOXYFLAVONE|57928	0.328125	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	3457-TETRAHYDROXY-3-METHOXYFLAVONE|57928	0.328125	PWY-6064|methylquercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	3457-TETRAHYDROXY-3-METHOXYFLAVONE|57928	0.328125	PWY-7150|polymethylated_quercetin_glucoside_biosynthesis_I	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	345-TRIHYDROXY-37-DIMETHOXYFLAVONE|18010	0.375000	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	345-TRIHYDROXY-37-DIMETHOXYFLAVONE|18010	0.375000	PWY-7150|polymethylated_quercetin_glucoside_biosynthesis_I	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	345-TRIHYDROXY-37-DIMETHOXYFLAVONE|18010	0.375000	PWY-7151|polymethylated_quercetin_glucoside_biosynthesis_II	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-13511|74992	0.375000	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-13511|74992	0.375000	PWY-7157|eupatolitin_3-<i>O</i>-glucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-14948|67493	0.412698	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7172|flavonol_acylglucoside_biosynthesis_III	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-5390|rutin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-6360|flavonol_glucosylation_I	Component-117
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7134|rutin_degradation_(plants)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-6064|methylquercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7133|quercetin_glucoside_degradation_(<i>Allium</i>)	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7137|quercetin_gentiotetraside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-6199|quercetin_sulfate_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7173|quercetin_triglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7129|quercetin_glucoside_biosynthesis_(<i>Allium</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7495|gossypetin_metabolism	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-5321|quercetin_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7157|eupatolitin_3-<i>O</i>-glucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-520|57694	0.301587	PWY-7192|quercetin_diglycoside_biosynthesis_(pollen-specific)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8004|6052	0.467742	PWY-7161|polymethylated_quercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8004|6052	0.467742	PWY-7171|flavonol_acylglucoside_biosynthesis_II	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8004|6052	0.467742	PWY-6064|methylquercetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8004|6052	0.467742	PWY-7498|phenylpropanoids_methylation_(ice_plant)	Component-216
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8004|6052	0.467742	PWY-6199|quercetin_sulfate_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-1962|2507	0.368421	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LEUCOPELARGONIDIN-CMPD|17343	0.362069	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LEUCOPELARGONIDIN-CMPD|17343	0.362069	PWY-7267|anthocyanin_biosynthesis_(pelargonidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	LEUCOPELARGONIDIN-CMPD|17343	0.362069	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-1961|15600	0.344262	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-590|11412	0.333333	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-590|11412	0.333333	PWY1F-823|leucopelargonidin_and_leucocyanidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-10358|31018	0.344262	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|6417	0.333333	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|6417	0.333333	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|6417	0.333333	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|71216	0.333333	PWY-6029|2,3-<i>trans</i>-flavanols_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|71216	0.333333	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7088|71216	0.333333	PWY-5152|leucodelphinidin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7870|55336	0.700000	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7870|58913	0.677966	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7864|55335	0.736842	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7864|55335	0.736842	PWY-7280|ternatin_C3_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7862|77887	0.590164	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-7862|55334	0.633333	PWY-5295|ternatin_C5_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-5312|superpathway_of_anthocyanin_biosynthesis_(from_pelargonidin_3-O-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-7259|pelargonidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-7267|anthocyanin_biosynthesis_(pelargonidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-5139|pelargonidin_conjugates_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.589286	PWY-5268|salvianin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12571|60014	0.412698	PWY-6631|tricetin_methylation	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12571|60014	0.412698	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12572|60016	0.396825	PWY-6631|tricetin_methylation	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12572|60016	0.396825	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-12570|60045	0.281250	PWY-6631|tricetin_methylation	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16535|74811	0.596491	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16535|74811	0.596491	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16535|74811	0.596491	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-5284|shisonin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|77857	0.578947	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-5284|shisonin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|28426	0.559322	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-5284|shisonin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-766|61318	0.550000	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16541|29560	0.565217	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-16541|29560	0.565217	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-18091|74809	0.629630	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-18091|74809	0.629630	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-5119|acacetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|18388	0.322034	PWY-6010|apigenin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-5119|acacetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-2083|isoflavonoid_biosynthesis_II	Component-82
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-5060|luteolin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-7995|tricin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-7325|salvigenin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-6015|vitexin_and_derivatives_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-431|58470	0.300000	PWY-6010|apigenin_glycosides_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-1095|57284	0.393443	PWY-5119|acacetin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8633|66904	0.410959	PWY-1901|aurone_biosynthesis	Component-62
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8635|66907	0.411765	PWY-1901|aurone_biosynthesis	Component-62
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8632|66906	0.416667	PWY-1901|aurone_biosynthesis	Component-62
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-8634|66905	0.411765	PWY-1901|aurone_biosynthesis	Component-62
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.524590	PWY-7143|kaempferol_gentiobioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.524590	PWY-6360|flavonol_glucosylation_I	Component-117
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.524590	PWY-7168|flavonol_acylglucoside_biosynthesis_I	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.524590	PWY-5320|kaempferol_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-453|30200	0.524590	PWY-5348|kaempferol_triglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-7143|kaempferol_gentiobioside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-6360|flavonol_glucosylation_I	Component-117
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-3101|flavonol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-7168|flavonol_acylglucoside_biosynthesis_I	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-7191|kaempferol_diglycoside_biosynthesis_(pollen-specific)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-5320|kaempferol_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-6787|flavonoid_biosynthesis_(in_equisetum)	Component-12
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-7163|polymethylated_kaempferol_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-7166|kaempferide_triglycoside_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-90|58573	0.316667	PWY-5348|kaempferol_triglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-7172|flavonol_acylglucoside_biosynthesis_III	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-5390|rutin_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-6360|flavonol_glucosylation_I	Component-117
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-7134|rutin_degradation_(plants)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-7137|quercetin_gentiotetraside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-7173|quercetin_triglucoside_biosynthesis	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-7129|quercetin_glucoside_biosynthesis_(<i>Allium</i>)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD1F-437|28299	0.461538	PWY-5321|quercetin_glycoside_biosynthesis_(Arabidopsis)	Component-6
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15468|7545	0.354839	PWY-7298|nevadensin_biosynthesis	Component-7
0_5_scan12446_scans12446-1	Anthocyanidin-3-O-glycosides	CPD-15474|79628	0.354839	PWY-7298|nevadensin_biosynthesis	Component-7
